User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
1,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,15,A,0,0,18,15,14,11,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,46,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,17,A,0,0,48,26,41,22,0,0,0,0,0,0,0,0,0,0,2970,0
9,6,21,A,0,0,6,4,6,4,0,0,0,0,0,100,0,0,0,0,0,0
10,0,13,A,0,0,15,13,11,10,0,0,0,0,0,0,0,0,0,0,2970,0
11,3,22,A,0,0,39,22,32,17,0,0,0,0,0,100,0,0,0,0,2970,0
12,0,33,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,50,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,50,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,26,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,50,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,18,A,0,0,27,18,20,13,0,0,0,0,0,0,0,0,0,0,1980,0
18,7,27,A,0,0,250,25,245,24,500,0,0,0,0,100,0,0,0,0,3580,0
19,0,44,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,52,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,31,A,0,0,47,31,38,26,300,0,0,0,0,100,0,0,0,0,2970,0
22,0,14,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,22,A,0,0,48,22,44,19,100,0,0,0,0,100,0,0,0,0,2590,0
24,0,57,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,3,11,A,0,0,16,11,13,9,0,0,0,0,0,0,0,0,0,0,0,0
27,0,52,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,3,A,0,0,3,3,3,3,0,0,0,2000,0,0,0,0,0,0,0,0
29,0,38,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,9,A,0,0,10,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0
31,0,18,A,0,0,25,18,20,13,0,0,0,0,0,0,0,0,0,0,2970,0
32,0,35,A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,43,A,0,0,99,44,94,39,100,220,0,0,0,100,0,0,0,0,1980,0
34,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,14,A,0,0,27,14,17,10,0,0,0,0,0,0,0,0,0,0,2590,0
37,0,55,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,56,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39,0,9,A,0,0,11,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0
40,0,22,A,0,0,83,22,77,17,0,0,0,0,0,100,0,0,0,0,2590,0
41,0,13,A,0,0,13,13,11,11,0,0,0,2000,0,0,0,0,0,0,0,0
42,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,14,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5,37,A,0,0,75,37,52,25,200,170,0,2000,30,100,0,0,0,0,4950,0
46,0,1,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
47,0,40,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,14,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,54,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,25,A,0,0,30,25,24,19,100,0,0,0,0,100,0,0,0,0,2970,0
51,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,14,A,0,0,24,20,21,18,0,0,0,0,0,0,0,0,0,0,0,0
53,0,33,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,40,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,15,A,0,0,16,15,9,9,0,0,0,0,0,0,0,0,0,0,2970,0
57,7,44,A,0,0,217,44,198,36,0,280,0,0,0,100,0,0,0,0,2970,0
58,4,18,A,0,0,26,9,22,8,0,0,0,2000,0,0,0,0,0,1000,0,0
59,0,45,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,22,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,7,39,A,0,0,109,39,87,31,200,100,0,0,0,100,0,0,0,0,2590,0
63,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,4,A,0,0,4,4,3,3,0,0,0,2000,0,0,0,0,0,0,0,0
65,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,6,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
67,1,14,A,0,0,18,14,10,8,0,0,0,0,0,0,0,0,0,0,2970,0
68,0,14,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4,26,A,0,0,88,27,72,17,500,0,0,0,0,100,0,0,0,1000,1980,0
70,1,16,A,0,0,22,16,16,11,0,0,0,2000,0,0,0,0,0,0,4950,0
71,7,86,A,0,0,565,116,548,107,600,580,0,0,0,100,0,0,0,0,3960,0
72,0,3,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73,7,12,A,0,0,13,12,11,10,0,0,0,2000,0,0,0,0,0,0,0,0
74,0,36,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,48,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,5,34,A,0,0,69,34,58,28,0,0,0,0,0,100,0,0,0,0,2590,0
78,0,39,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,3,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
80,0,18,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,39,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,7,52,A,0,0,317,52,313,50,200,410,0,0,60,100,0,0,0,2000,990,0
84,1,12,A,0,0,16,13,10,8,0,0,0,2000,0,0,0,1900,0,0,0,0
85,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,17,A,0,0,39,17,35,14,0,0,0,0,0,0,0,0,0,0,990,0
87,0,50,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,4,A,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
89,0,42,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
90,1,56,A,0,0,155,95,147,87,200,200,0,0,140,100,0,0,0,0,990,0
91,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,56,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3,28,A,0,0,40,28,32,21,200,0,0,0,140,100,0,0,0,0,2590,0
94,0,14,A,0,0,17,16,15,14,0,0,0,0,0,0,0,0,0,0,0,0
95,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,25,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,6,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,0,20,A,0,0,26,18,23,16,0,0,0,0,0,100,0,0,0,0,0,0
99,0,34,A,0,0,47,34,43,30,100,0,0,2000,0,100,0,0,0,0,990,0
100,6,24,A,0,0,99,24,95,21,300,0,0,2000,20,100,0,0,0,1000,4190,0
101,0,1,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102,7,27,A,0,0,38,27,27,18,200,0,0,0,0,100,0,0,0,0,2970,0
103,0,30,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,7,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,14,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,44,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7,31,A,0,0,70,31,64,27,0,0,0,0,0,100,0,0,0,0,2970,0
110,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,7,43,A,0,0,118,43,113,38,400,150,0,2000,0,100,0,0,0,2000,0,0
112,0,9,A,0,0,20,9,18,8,0,0,0,0,0,0,0,0,0,0,2590,0
113,7,27,A,0,0,31,27,25,21,200,0,0,2000,0,100,0,0,0,0,4570,0
114,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,5,64,A,0,0,223,68,197,54,100,500,0,2000,210,100,0,0,0,0,4950,0
118,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,1,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
121,0,40,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2,18,A,0,0,35,23,31,20,0,0,0,0,0,0,0,0,0,0,2590,0
123,7,54,A,0,0,342,54,303,46,700,270,0,2000,350,100,0,0,0,2000,3580,0
124,0,39,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,7,47,A,0,0,118,47,91,31,100,240,0,2000,20,100,0,0,0,0,4570,100
126,3,55,A,0,0,126,71,100,57,200,440,0,2000,250,100,0,0,0,0,5940,0
127,6,35,A,0,0,113,35,109,32,100,360,0,0,0,100,0,0,0,0,0,0
128,0,3,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
129,0,59,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,39,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131,2,33,A,0,0,53,33,39,23,200,0,0,0,0,100,0,0,0,0,2970,0
132,0,56,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,11,A,0,0,13,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0
134,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,56,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,6,28,A,0,0,37,27,30,21,100,0,0,0,0,100,0,0,0,0,4570,0
137,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4,3,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
141,0,8,A,0,0,8,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0
142,7,70,A,0,0,223,70,208,62,500,660,0,0,0,100,0,0,0,2000,1980,0
143,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,34,A,0,0,86,34,71,28,100,0,0,0,0,100,0,0,0,0,2970,0
145,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,19,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,2,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
149,0,52,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,10,A,0,0,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0
154,0,52,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,16,A,0,0,19,16,14,11,0,0,0,0,0,0,0,0,0,0,1980,0
156,0,16,A,0,0,24,16,21,14,0,0,0,0,0,0,0,0,0,0,0,0
157,7,51,A,0,0,274,51,245,43,100,460,0,2000,0,100,0,0,0,0,5560,0
158,0,57,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,45,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,20,A,0,0,23,20,14,11,0,0,0,0,0,100,0,0,0,0,2970,0
161,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,5,A,0,0,6,5,4,4,0,0,0,2000,0,0,0,0,0,0,990,0
163,0,32,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6,100,A,0,0,336,104,293,82,200,920,0,0,410,100,0,0,0,0,2970,0
165,0,33,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2,31,A,0,0,49,31,38,23,200,0,0,0,0,100,0,1900,0,0,990,0
167,1,13,A,0,0,28,20,26,18,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,7,28,A,0,0,58,28,48,22,200,0,0,0,0,100,0,0,0,0,2590,0
170,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,39,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,38,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
174,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,11,A,0,0,13,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0
176,0,16,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
177,0,46,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,22,A,0,0,37,22,29,16,100,0,0,0,0,100,0,0,0,0,2970,0
180,0,5,A,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
181,7,25,A,0,0,133,25,126,21,100,0,0,0,0,100,0,0,0,0,2970,0
182,0,14,A,0,0,29,16,24,12,0,0,0,0,0,0,0,0,0,0,2590,0
183,0,16,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,8,A,0,0,9,8,6,5,0,0,0,2000,0,0,0,0,0,0,0,0
185,4,50,A,0,0,127,50,105,38,200,100,0,0,30,100,0,0,0,0,2590,0
186,7,31,A,0,0,110,31,93,26,0,0,0,0,0,100,0,0,0,0,2970,0
187,7,86,A,0,0,183,96,162,81,800,350,0,0,390,100,0,1800,0,0,1980,0
188,5,19,A,0,0,32,19,29,17,0,0,0,2000,0,0,0,0,0,0,0,0
189,0,45,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,28,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
192,0,7,A,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
193,1,11,A,0,0,14,11,10,9,0,0,0,0,0,0,0,0,0,0,2970,0
194,0,52,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,5,34,A,0,0,78,41,75,39,200,0,0,0,0,100,0,0,0,0,0,0
196,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,45,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,8,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,3,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,990,0
201,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,18,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,8,A,0,0,9,8,6,6,0,0,0,0,0,0,0,0,0,0,1980,0
205,0,5,A,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
206,0,56,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,24,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,59,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,8,A,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
210,0,35,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,22,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,12,A,0,0,18,12,16,10,0,0,0,0,0,0,0,0,0,0,0,0
214,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,65,A,0,0,123,78,104,62,200,670,0,2000,110,100,0,900,0,0,4950,0
216,7,50,A,0,0,136,50,130,45,200,290,0,0,160,100,0,0,0,0,0,0
217,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,7,32,A,0,0,52,32,38,21,100,0,0,0,0,100,0,0,0,0,2970,0
221,0,9,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,7,70,A,0,0,204,83,179,63,500,530,0,0,50,100,0,0,0,0,3960,0
223,0,9,A,0,0,8,8,7,7,0,0,0,2000,0,0,0,0,0,0,0,0
224,7,77,A,0,0,257,83,232,71,400,650,0,0,0,100,0,0,0,0,2970,0
225,5,20,A,0,0,33,27,25,21,0,0,0,0,0,0,0,0,0,0,0,0
226,0,12,A,0,0,12,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0
227,6,77,A,0,0,279,80,256,67,200,770,0,2000,100,100,0,0,0,1000,4950,0
228,1,12,A,0,0,13,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0
229,0,21,A,0,0,25,21,19,16,0,0,0,0,0,100,0,0,0,0,2590,0
230,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
232,0,37,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,9,A,0,0,17,9,15,8,0,0,0,0,0,0,0,0,0,0,0,0
234,0,20,A,0,0,25,20,17,13,0,0,0,0,0,100,0,0,0,0,2970,0
235,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,54,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,18,A,0,0,20,18,13,13,0,0,0,0,0,0,0,0,0,0,2970,0
238,0,57,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,16,A,0,0,17,16,12,11,0,0,0,2000,0,0,0,1900,0,0,990,0
240,0,46,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,3,A,0,0,3,3,3,3,0,0,0,2000,0,0,0,0,0,0,0,0
243,0,48,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,52,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,10,A,0,0,10,10,7,7,0,0,0,0,0,0,0,0,0,0,990,0
247,0,18,A,0,0,30,18,25,15,0,0,0,0,0,0,0,0,0,0,2970,0
248,0,1,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,6,A,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
251,0,15,A,0,0,15,15,10,10,0,0,0,0,0,0,0,0,0,0,2970,0
252,0,1,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
253,7,55,A,0,0,138,55,123,45,100,310,0,2000,0,100,0,0,0,0,4950,0
254,0,45,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
255,4,9,A,0,0,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0
256,7,28,A,0,0,61,28,53,22,100,0,0,0,0,100,0,0,0,0,2970,0
257,2,11,A,0,0,26,12,19,10,0,0,0,0,0,0,0,0,0,0,2970,0
258,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,4,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,4,32,A,0,0,144,12,137,8,200,0,0,0,170,0,0,0,0,0,0,0
261,0,33,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,5,20,A,0,0,31,20,21,13,0,0,0,0,0,100,0,0,0,0,2970,0
263,0,50,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,11,A,0,0,15,11,9,7,0,0,0,0,0,0,0,0,0,0,2970,0
265,7,27,A,0,0,52,27,42,19,100,0,0,2000,0,100,0,3600,0,0,990,0
266,2,12,A,0,0,18,14,12,9,0,0,0,0,0,0,0,0,0,0,2590,0
267,2,9,A,0,0,18,10,15,9,0,0,0,0,0,0,0,0,0,0,2590,0
268,5,70,A,0,0,393,85,353,73,600,970,0,0,420,100,0,0,0,0,4570,0
269,4,11,A,0,0,22,11,14,7,0,0,0,0,0,0,0,0,0,0,2590,0
270,0,14,A,0,0,14,14,12,12,0,0,0,0,0,0,0,0,0,0,990,0
271,4,77,A,0,0,246,99,234,89,400,540,0,2000,170,100,0,0,0,0,4950,0
272,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,26,A,0,0,39,26,35,22,0,0,0,0,0,100,0,0,0,0,0,0
274,2,12,A,0,0,13,12,8,8,0,0,0,2000,0,0,0,0,0,0,4570,0
275,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,14,A,0,0,17,14,13,10,0,0,0,0,0,0,0,0,0,0,2590,0
277,5,87,A,0,0,280,95,255,82,400,780,0,2000,400,100,0,0,0,0,6550,0
278,6,30,A,0,0,47,35,34,24,100,0,0,2000,0,100,0,0,0,0,4950,0
279,2,25,A,0,0,37,21,32,17,100,0,0,0,0,100,0,0,0,2000,0,0
280,0,8,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,7,37,A,0,0,110,37,106,34,0,430,0,0,0,100,0,0,0,0,2590,0
282,4,15,A,0,0,9,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,2,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,23,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,9,A,0,0,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0
287,0,35,A,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0
288,0,41,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,22,A,0,0,31,22,26,18,100,0,0,2000,0,100,0,4900,0,0,0,0
290,0,3,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
291,0,34,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,7,23,A,0,0,59,23,53,19,100,0,0,0,0,100,0,0,0,0,2590,0
293,3,34,A,0,0,75,34,70,30,300,0,0,0,0,100,0,0,0,0,0,0
294,4,32,A,0,0,90,31,76,25,300,0,0,2000,0,100,0,0,0,0,4570,100
295,0,11,A,0,0,15,11,10,8,0,0,0,0,0,0,0,0,0,0,2970,0
296,1,24,A,0,0,38,23,33,19,0,0,0,0,0,100,0,0,0,0,0,0
297,0,22,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,56,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,47,A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,52,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301,4,34,A,0,0,83,33,78,29,100,0,0,0,0,100,0,0,0,0,990,0
302,0,22,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,7,56,A,0,0,193,58,172,46,0,190,0,0,0,100,0,0,0,0,2970,0
304,0,45,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,56,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,14,A,0,0,15,14,11,11,0,0,0,0,0,0,0,0,0,0,1980,0
307,0,55,A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,22,A,0,0,38,22,30,16,100,0,0,0,0,100,0,900,0,0,1980,0
309,0,1,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
310,0,41,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,5,A,0,0,5,5,4,4,0,0,0,2000,0,0,0,0,0,0,0,0
